,loss,topk,val_loss,val_topk,lr
0,9.782898305410361,0.07967871667099106,3.7553516626358032,0.17333333939313889,0.00015737085608729902
1,7.938758907547916,0.3118072378348155,3.354041337966919,0.26500001549720764,0.0002999999888124421
2,7.022668959146523,0.5085140696491104,3.1827588081359863,0.2966666668653488,0.00029992106751447755
3,6.509733941181596,0.6075100550450474,3.0357844829559326,0.3200000077486038,0.00029968809835058955
4,6.2136899706829025,0.6657831482140415,2.9554020166397095,0.36500000953674316,0.00029930132071234234
5,5.7418945955942915,0.7611646803028612,2.9404191970825195,0.3683333396911621,0.0002987611320399049
6,5.7582737451576325,0.7500401764030916,2.991890549659729,0.3516666740179062,0.00029806808741365424
7,5.402722123157547,0.8076707031353411,3.0212459564208984,0.34833334386348724,0.00029722289898379266
8,5.336536597056561,0.8274699004299669,2.9451944828033447,0.3683333396911621,0.00029622643523856537
9,5.187365221689983,0.8405622696302023,2.8720206022262573,0.39666667580604553,0.00029507972011183015
10,4.995311765785677,0.8673895762627384,2.97023606300354,0.35500000417232513,0.00029378393193089616
11,4.830300440271217,0.8751807435449347,2.949439287185669,0.3566666841506958,0.00029234040220571273
12,4.757540605154382,0.8824096616492214,2.9446802139282227,0.4050000011920929,0.0002907506142606532
13,4.878547191619873,0.8705221069864479,2.9308178424835205,0.39500001072883606,0.00028901620171029854
14,4.7384647518755445,0.8849397782819817,3.006442070007324,0.36666667461395264,0.0002871389467807882
15,4.6235026020601575,0.8945381734744612,2.8188785314559937,0.40166667103767395,0.000285120778478462
16,4.509747674666255,0.8921686963862684,2.943148612976074,0.3750000149011612,0.0002829637706076761
17,4.5688333856054095,0.8993574502956436,2.8473551273345947,0.38833335041999817,0.00028067013963982835
18,4.660203939460846,0.8913654764014555,2.7969783544540405,0.42500001192092896,0.0002782422424357846
19,4.494266515754791,0.9026907811681908,2.954810380935669,0.37166668474674225,0.00027568257382404456
20,4.214125360351011,0.9129317474652485,2.943260073661804,0.3683333396911621,0.0002729937640371368
21,4.472770610487605,0.9010843569973865,2.853163242340088,0.40833334624767303,0.00027017857600887725
22,4.345655524587056,0.9098795322050531,2.8029712438583374,0.40833334624767303,0.0002672399025352678
23,4.345051371907613,0.9054217058491995,2.890952944755554,0.40000002086162567,0.00026418076330195277
24,4.26216620996774,0.9078313428235342,2.8830655813217163,0.3633333444595337,0.00026100430178128807
25,4.462877865297249,0.9071084526648004,2.796902656555176,0.4050000011920929,0.0002577137820022106
26,4.090508055974202,0.9233735117567591,3.02360999584198,0.3683333396911621,0.000254312585196228
27,4.29714269523161,0.9051405780286674,2.8113346099853516,0.39000001549720764,0.0002508042063229746
28,4.170785424220993,0.9188353613198522,2.793704390525818,0.4150000065565109,0.00024719225047890425
29,4.207333696893899,0.9147389746574034,2.8130111694335938,0.40166667103767395,0.00024348042919281
30,4.121014414063419,0.9177510250045593,2.912976861000061,0.3700000047683716,0.00023967255661197734
31,4.341914783041161,0.9147389753755316,2.8866169452667236,0.39000001549720764,0.00023577254558289
32,4.1424049297011045,0.9163855601506061,2.7997623682022095,0.4216666668653488,0.00023178440363051572
33,4.029934136264296,0.9221686950649124,2.93730628490448,0.38500000536441803,0.00022771222884030354
34,4.191939698644431,0.9200401801660837,2.8924397230148315,0.38833335041999817,0.00022356020564712377
35,4.116010795156639,0.9197188931775381,2.9065967798233032,0.3916666805744171,0.00021933260053547848
36,4.0725459305636855,0.9213654829795102,2.9825879335403442,0.361666664481163,0.00021503375765540014
37,4.149762038724968,0.9169076480061175,2.9065762758255005,0.38500000536441803,0.00021066809435854394
38,4.252605326204415,0.9174297372978854,2.863552212715149,0.39000001549720764,0.00020624009665906024
39,3.898395374596837,0.9307630722781262,2.79542076587677,0.4000000059604645,0.0002017543146239117
40,4.161066945776882,0.914658655603248,2.8018351793289185,0.3933333456516266,0.00019721535769737228
41,4.072586114148059,0.9176707045141473,2.8774545192718506,0.4100000113248825,0.00019262788996451117
42,4.174617143998663,0.9146988154893898,2.8983523845672607,0.4000000059604645,0.0001879966253585304
43,4.223052616578987,0.9150200996054224,2.948465943336487,0.36666667461395264,0.0001833263228168797
44,4.113745878977948,0.9212048369717886,2.7886799573898315,0.411666676402092,0.0001786217813911267
45,4.0935801052185425,0.9207229118749319,2.7789998054504395,0.43000002205371857,0.00017388783531560692
46,3.9935530208679566,0.9281526322824409,2.9682072401046753,0.3516666740179062,0.00016912934903992103
47,4.04464887710939,0.9211245157632483,2.8091235160827637,0.4216666668653488,0.00016435121223038458
48,4.224449631679489,0.9167068500116647,2.804944634437561,0.43166668713092804,0.00015955833474556484
49,4.041269862508199,0.9267470096967306,2.8790829181671143,0.4150000214576721,0.00015475564159106933
50,3.8179643039243767,0.9332931946559124,2.7927165031433105,0.4000000059604645,0.0001499480678587697
51,4.018964474459729,0.9202409831874342,2.985609531402588,0.36500000953674316,0.0001451405536556614
52,3.9242477474442445,0.9216466064912727,2.9647176265716553,0.37666667997837067,0.00014033803902756934
53,3.965508257050112,0.926104440028409,2.8154252767562866,0.40833334624767303,0.0001355454588829173
54,3.990429883979889,0.9224899827715862,2.793972969055176,0.38500000536441803,0.0001307677379217758
55,4.061168340315302,0.9190361657774592,2.7790576219558716,0.4333333522081375,0.00012600978557539966
56,4.004472275814378,0.9251807432576834,2.872567653656006,0.3933333456516266,0.0001212764909614559
57,3.9591448967715346,0.923132552439908,2.7739551067352295,0.4000000059604645,0.00011657271786012453
58,3.9222113253122353,0.9247389809194818,2.7750675678253174,0.39499999582767487,0.00011190329971623579
59,3.8026346786912666,0.9272690961159855,2.7855966091156006,0.42500001192092896,0.00010727303467257869
60,3.8749796827155425,0.9238956017666552,2.7812368869781494,0.42166668176651,0.00010268668063948528
61,3.88835462030158,0.9284337579485882,2.8026195764541626,0.4283333420753479,9.81489504057556e-05
62,4.04919413486159,0.921485966228577,2.8932714462280273,0.41333334147930145,9.366450679594922e-05
63,3.95958105914564,0.9230923925537661,2.775095224380493,0.41833333671092987,8.923795787901746e-05
64,4.010888852268817,0.9261044393102806,2.8521183729171753,0.39500001072883606,8.487385223320104e-05
65,3.9593982552907554,0.9267470104148589,2.7900081872940063,0.4150000065565109,8.05766742720586e-05
66,3.9200541025184723,0.9279518299792187,2.7857030630111694,0.398333340883255,7.635083963642849e-05
67,3.9116189422377623,0.9338956065924771,2.9660123586654663,0.38333334028720856,7.220069065705949e-05
68,4.071943059025041,0.9248192985373808,2.761890411376953,0.4216666668653488,6.81304918925722e-05
69,3.9439918362950706,0.9325301395841392,2.767495036125183,0.4300000071525574,6.414442574733706e-05
70,3.9146780938987273,0.9237751206719732,2.775526523590088,0.4166666716337204,6.024658817377086e-05
71,3.893498176551727,0.9279518299792187,2.8385766744613647,0.4100000113248825,5.6440984463468775e-05
72,3.923168259930898,0.929317289806274,2.9236873388290405,0.3816666752099991,5.273152513149684e-05
73,3.922473212322557,0.9236948001815612,2.987307906150818,0.3683333396911621,4.9122021898072936e-05
74,3.777297476688063,0.9348996209811016,2.849510908126831,0.41833333671092987,4.561618377176693e-05
75,3.9628208631492523,0.9291566466710653,2.8503589630126953,0.3916666805744171,4.22176132382434e-05
76,3.89187233993806,0.9324498198118555,2.7573291063308716,0.4050000011920929,3.8929802558464184e-05
77,3.8714663063187196,0.9296787395534745,2.923010230064392,0.3816666752099991,3.575613018015433e-05
78,3.8414456011301064,0.9270281332084932,2.745776414871216,0.4416666775941849,3.269985726621839e-05
79,4.016809457755951,0.9260642787060106,2.844736337661743,0.398333340883255,2.9764124343675237e-05
80,3.8712992064924125,0.9291164860667953,2.916731834411621,0.4150000065565109,2.6951948076554407e-05
81,4.026388860610594,0.925863472812147,2.843053460121155,0.41333334147930145,2.426621816606946e-05
82,3.872138537556292,0.9289156808910599,2.953637719154358,0.3816666752099991,2.1709694381255188e-05
